group,function,value,sample_time_nanos,iteration_count
ccn_100_4_128,,,981373,78
ccn_100_4_128,,,1964437,156
ccn_100_4_128,,,2946683,234
ccn_100_4_128,,,3924945,312
ccn_100_4_128,,,4945141,390
ccn_100_4_128,,,5958417,468
ccn_100_4_128,,,7654004,546
ccn_100_4_128,,,8303331,624
ccn_100_4_128,,,8906730,702
ccn_100_4_128,,,9843023,780
ccn_100_4_128,,,10801953,858
ccn_100_4_128,,,11768815,936
ccn_100_4_128,,,12748095,1014
ccn_100_4_128,,,13735758,1092
ccn_100_4_128,,,15986294,1170
ccn_100_4_128,,,15852847,1248
ccn_100_4_128,,,16674509,1326
ccn_100_4_128,,,17763219,1404
ccn_100_4_128,,,18661223,1482
ccn_100_4_128,,,19632780,1560
ccn_100_4_128,,,20824545,1638
ccn_100_4_128,,,21982125,1716
ccn_100_4_128,,,22703124,1794
ccn_100_4_128,,,23729255,1872
ccn_100_4_128,,,24561084,1950
ccn_100_4_128,,,25497990,2028
ccn_100_4_128,,,26522599,2106
ccn_100_4_128,,,27471805,2184
ccn_100_4_128,,,28478411,2262
ccn_100_4_128,,,29434225,2340
ccn_100_4_128,,,30549279,2418
ccn_100_4_128,,,31577848,2496
ccn_100_4_128,,,32401694,2574
ccn_100_4_128,,,33517133,2652
ccn_100_4_128,,,34382780,2730
ccn_100_4_128,,,35389200,2808
ccn_100_4_128,,,37098340,2886
ccn_100_4_128,,,38540922,2964
ccn_100_4_128,,,38654923,3042
ccn_100_4_128,,,39606600,3120
ccn_100_4_128,,,40398131,3198
ccn_100_4_128,,,41385802,3276
ccn_100_4_128,,,42374510,3354
ccn_100_4_128,,,43330335,3432
ccn_100_4_128,,,44307990,3510
ccn_100_4_128,,,45388960,3588
ccn_100_4_128,,,46291174,3666
ccn_100_4_128,,,47217353,3744
ccn_100_4_128,,,48309576,3822
ccn_100_4_128,,,49846962,3900
ccn_100_4_128,,,51267583,3978
ccn_100_4_128,,,51910626,4056
ccn_100_4_128,,,52467739,4134
ccn_100_4_128,,,53376401,4212
ccn_100_4_128,,,54669554,4290
ccn_100_4_128,,,55469103,4368
ccn_100_4_128,,,56194378,4446
ccn_100_4_128,,,57392436,4524
ccn_100_4_128,,,59005854,4602
ccn_100_4_128,,,59477716,4680
ccn_100_4_128,,,60687703,4758
ccn_100_4_128,,,62179186,4836
ccn_100_4_128,,,62417801,4914
ccn_100_4_128,,,63672353,4992
ccn_100_4_128,,,64454436,5070
ccn_100_4_128,,,65179577,5148
ccn_100_4_128,,,66321094,5226
ccn_100_4_128,,,67366713,5304
ccn_100_4_128,,,68409865,5382
ccn_100_4_128,,,69368753,5460
ccn_100_4_128,,,71298028,5538
ccn_100_4_128,,,72786662,5616
ccn_100_4_128,,,72688846,5694
ccn_100_4_128,,,73962394,5772
ccn_100_4_128,,,74781584,5850
ccn_100_4_128,,,75317745,5928
ccn_100_4_128,,,76515471,6006
ccn_100_4_128,,,81796482,6084
ccn_100_4_128,,,81710017,6162
ccn_100_4_128,,,80514159,6240
ccn_100_4_128,,,80534349,6318
ccn_100_4_128,,,81142168,6396
ccn_100_4_128,,,82095081,6474
ccn_100_4_128,,,82701055,6552
ccn_100_4_128,,,84245424,6630
ccn_100_4_128,,,88096142,6708
ccn_100_4_128,,,88384314,6786
ccn_100_4_128,,,87260254,6864
ccn_100_4_128,,,87764993,6942
ccn_100_4_128,,,90097534,7020
ccn_100_4_128,,,90501551,7098
ccn_100_4_128,,,92125478,7176
ccn_100_4_128,,,93490906,7254
ccn_100_4_128,,,94448135,7332
ccn_100_4_128,,,94299183,7410
ccn_100_4_128,,,95750215,7488
ccn_100_4_128,,,96447078,7566
ccn_100_4_128,,,97565365,7644
ccn_100_4_128,,,99104366,7722
ccn_100_4_128,,,99667472,7800
