group,function,value,sample_time_nanos,iteration_count
graph_4_aes_128_ctr_tree,build graph time,100,799504,24
graph_4_aes_128_ctr_tree,build graph time,100,1969169,48
graph_4_aes_128_ctr_tree,build graph time,100,2725244,72
graph_4_aes_128_ctr_tree,build graph time,100,4242222,96
graph_4_aes_128_ctr_tree,build graph time,100,5493815,120
graph_4_aes_128_ctr_tree,build graph time,100,6508714,144
graph_4_aes_128_ctr_tree,build graph time,100,7886114,168
graph_4_aes_128_ctr_tree,build graph time,100,8648879,192
graph_4_aes_128_ctr_tree,build graph time,100,9300141,216
graph_4_aes_128_ctr_tree,build graph time,100,9612614,240
graph_4_aes_128_ctr_tree,build graph time,100,11131376,264
graph_4_aes_128_ctr_tree,build graph time,100,11653053,288
graph_4_aes_128_ctr_tree,build graph time,100,12883694,312
graph_4_aes_128_ctr_tree,build graph time,100,14133124,336
graph_4_aes_128_ctr_tree,build graph time,100,14842987,360
graph_4_aes_128_ctr_tree,build graph time,100,15453956,384
graph_4_aes_128_ctr_tree,build graph time,100,17247215,408
graph_4_aes_128_ctr_tree,build graph time,100,18376354,432
graph_4_aes_128_ctr_tree,build graph time,100,19022723,456
graph_4_aes_128_ctr_tree,build graph time,100,20083078,480
graph_4_aes_128_ctr_tree,build graph time,100,21110343,504
graph_4_aes_128_ctr_tree,build graph time,100,22522312,528
graph_4_aes_128_ctr_tree,build graph time,100,22688320,552
graph_4_aes_128_ctr_tree,build graph time,100,24238617,576
graph_4_aes_128_ctr_tree,build graph time,100,24801604,600
graph_4_aes_128_ctr_tree,build graph time,100,25843378,624
graph_4_aes_128_ctr_tree,build graph time,100,26787941,648
graph_4_aes_128_ctr_tree,build graph time,100,29229660,672
graph_4_aes_128_ctr_tree,build graph time,100,28867453,696
graph_4_aes_128_ctr_tree,build graph time,100,29844078,720
graph_4_aes_128_ctr_tree,build graph time,100,31741532,744
graph_4_aes_128_ctr_tree,build graph time,100,33143162,768
graph_4_aes_128_ctr_tree,build graph time,100,32744892,792
graph_4_aes_128_ctr_tree,build graph time,100,33947749,816
graph_4_aes_128_ctr_tree,build graph time,100,34852410,840
graph_4_aes_128_ctr_tree,build graph time,100,36429785,864
graph_4_aes_128_ctr_tree,build graph time,100,37536914,888
graph_4_aes_128_ctr_tree,build graph time,100,38393449,912
graph_4_aes_128_ctr_tree,build graph time,100,40543664,936
graph_4_aes_128_ctr_tree,build graph time,100,41226911,960
graph_4_aes_128_ctr_tree,build graph time,100,44154285,984
graph_4_aes_128_ctr_tree,build graph time,100,42340172,1008
graph_4_aes_128_ctr_tree,build graph time,100,44398091,1032
graph_4_aes_128_ctr_tree,build graph time,100,45037722,1056
graph_4_aes_128_ctr_tree,build graph time,100,45369943,1080
graph_4_aes_128_ctr_tree,build graph time,100,46503014,1104
graph_4_aes_128_ctr_tree,build graph time,100,48331777,1128
graph_4_aes_128_ctr_tree,build graph time,100,47965652,1152
graph_4_aes_128_ctr_tree,build graph time,100,49510971,1176
graph_4_aes_128_ctr_tree,build graph time,100,51150633,1200
graph_4_aes_128_ctr_tree,build graph time,100,51701327,1224
graph_4_aes_128_ctr_tree,build graph time,100,51971730,1248
graph_4_aes_128_ctr_tree,build graph time,100,54981734,1272
graph_4_aes_128_ctr_tree,build graph time,100,54556645,1296
graph_4_aes_128_ctr_tree,build graph time,100,54859028,1320
graph_4_aes_128_ctr_tree,build graph time,100,56963629,1344
graph_4_aes_128_ctr_tree,build graph time,100,57087505,1368
graph_4_aes_128_ctr_tree,build graph time,100,59987910,1392
graph_4_aes_128_ctr_tree,build graph time,100,59646652,1416
graph_4_aes_128_ctr_tree,build graph time,100,62486722,1440
graph_4_aes_128_ctr_tree,build graph time,100,61611698,1464
graph_4_aes_128_ctr_tree,build graph time,100,61713621,1488
graph_4_aes_128_ctr_tree,build graph time,100,64861617,1512
graph_4_aes_128_ctr_tree,build graph time,100,64799010,1536
graph_4_aes_128_ctr_tree,build graph time,100,66466103,1560
graph_4_aes_128_ctr_tree,build graph time,100,66741964,1584
graph_4_aes_128_ctr_tree,build graph time,100,69458671,1608
graph_4_aes_128_ctr_tree,build graph time,100,68126159,1632
graph_4_aes_128_ctr_tree,build graph time,100,70499845,1656
graph_4_aes_128_ctr_tree,build graph time,100,72272978,1680
graph_4_aes_128_ctr_tree,build graph time,100,71583748,1704
graph_4_aes_128_ctr_tree,build graph time,100,76535283,1728
graph_4_aes_128_ctr_tree,build graph time,100,73561159,1752
graph_4_aes_128_ctr_tree,build graph time,100,75138956,1776
graph_4_aes_128_ctr_tree,build graph time,100,76487799,1800
graph_4_aes_128_ctr_tree,build graph time,100,78853146,1824
graph_4_aes_128_ctr_tree,build graph time,100,76660064,1848
graph_4_aes_128_ctr_tree,build graph time,100,79498806,1872
graph_4_aes_128_ctr_tree,build graph time,100,81042627,1896
graph_4_aes_128_ctr_tree,build graph time,100,81712869,1920
graph_4_aes_128_ctr_tree,build graph time,100,84852572,1944
graph_4_aes_128_ctr_tree,build graph time,100,83236098,1968
graph_4_aes_128_ctr_tree,build graph time,100,86055607,1992
graph_4_aes_128_ctr_tree,build graph time,100,84688751,2016
graph_4_aes_128_ctr_tree,build graph time,100,85567498,2040
graph_4_aes_128_ctr_tree,build graph time,100,87755476,2064
graph_4_aes_128_ctr_tree,build graph time,100,87538140,2088
graph_4_aes_128_ctr_tree,build graph time,100,88180532,2112
graph_4_aes_128_ctr_tree,build graph time,100,87962248,2136
graph_4_aes_128_ctr_tree,build graph time,100,91045990,2160
graph_4_aes_128_ctr_tree,build graph time,100,93430955,2184
graph_4_aes_128_ctr_tree,build graph time,100,94080574,2208
graph_4_aes_128_ctr_tree,build graph time,100,93337200,2232
graph_4_aes_128_ctr_tree,build graph time,100,94920165,2256
graph_4_aes_128_ctr_tree,build graph time,100,95686864,2280
graph_4_aes_128_ctr_tree,build graph time,100,98278143,2304
graph_4_aes_128_ctr_tree,build graph time,100,97200685,2328
graph_4_aes_128_ctr_tree,build graph time,100,100296279,2352
graph_4_aes_128_ctr_tree,build graph time,100,98720074,2376
graph_4_aes_128_ctr_tree,build graph time,100,100706614,2400
