group,function,value,sample_time_nanos,iteration_count
graph_4_aes_128_ctr_naive,build graph,10000,7632007,1
graph_4_aes_128_ctr_naive,build graph,10000,12302502,2
graph_4_aes_128_ctr_naive,build graph,10000,21159345,3
graph_4_aes_128_ctr_naive,build graph,10000,44353623,4
graph_4_aes_128_ctr_naive,build graph,10000,48268445,5
graph_4_aes_128_ctr_naive,build graph,10000,56186408,6
graph_4_aes_128_ctr_naive,build graph,10000,67421136,7
graph_4_aes_128_ctr_naive,build graph,10000,59580965,8
graph_4_aes_128_ctr_naive,build graph,10000,88287256,9
graph_4_aes_128_ctr_naive,build graph,10000,93108945,10
graph_4_aes_128_ctr_naive,build graph,10000,77047215,11
graph_4_aes_128_ctr_naive,build graph,10000,90181956,12
graph_4_aes_128_ctr_naive,build graph,10000,128204328,13
graph_4_aes_128_ctr_naive,build graph,10000,118280582,14
graph_4_aes_128_ctr_naive,build graph,10000,140391537,15
graph_4_aes_128_ctr_naive,build graph,10000,138520788,16
graph_4_aes_128_ctr_naive,build graph,10000,144515357,17
graph_4_aes_128_ctr_naive,build graph,10000,155633377,18
graph_4_aes_128_ctr_naive,build graph,10000,170982965,19
graph_4_aes_128_ctr_naive,build graph,10000,166416956,20
graph_4_aes_128_ctr_naive,build graph,10000,183017873,21
graph_4_aes_128_ctr_naive,build graph,10000,256395847,22
graph_4_aes_128_ctr_naive,build graph,10000,178853283,23
graph_4_aes_128_ctr_naive,build graph,10000,256084876,24
graph_4_aes_128_ctr_naive,build graph,10000,180260174,25
graph_4_aes_128_ctr_naive,build graph,10000,175966108,26
graph_4_aes_128_ctr_naive,build graph,10000,199812905,27
graph_4_aes_128_ctr_naive,build graph,10000,207407480,28
graph_4_aes_128_ctr_naive,build graph,10000,217981626,29
graph_4_aes_128_ctr_naive,build graph,10000,237689186,30
graph_4_aes_128_ctr_naive,build graph,10000,232595925,31
graph_4_aes_128_ctr_naive,build graph,10000,232746515,32
graph_4_aes_128_ctr_naive,build graph,10000,217861048,33
graph_4_aes_128_ctr_naive,build graph,10000,227581968,34
graph_4_aes_128_ctr_naive,build graph,10000,255571303,35
graph_4_aes_128_ctr_naive,build graph,10000,242893818,36
graph_4_aes_128_ctr_naive,build graph,10000,283226610,37
graph_4_aes_128_ctr_naive,build graph,10000,261064147,38
graph_4_aes_128_ctr_naive,build graph,10000,254086768,39
graph_4_aes_128_ctr_naive,build graph,10000,272714660,40
graph_4_aes_128_ctr_naive,build graph,10000,296603083,41
graph_4_aes_128_ctr_naive,build graph,10000,297399725,42
graph_4_aes_128_ctr_naive,build graph,10000,351999615,43
graph_4_aes_128_ctr_naive,build graph,10000,345297187,44
graph_4_aes_128_ctr_naive,build graph,10000,357004333,45
graph_4_aes_128_ctr_naive,build graph,10000,369919290,46
graph_4_aes_128_ctr_naive,build graph,10000,377709621,47
graph_4_aes_128_ctr_naive,build graph,10000,370307682,48
graph_4_aes_128_ctr_naive,build graph,10000,386827912,49
graph_4_aes_128_ctr_naive,build graph,10000,355858586,50
graph_4_aes_128_ctr_naive,build graph,10000,368137998,51
graph_4_aes_128_ctr_naive,build graph,10000,389017702,52
graph_4_aes_128_ctr_naive,build graph,10000,397839167,53
graph_4_aes_128_ctr_naive,build graph,10000,389495240,54
graph_4_aes_128_ctr_naive,build graph,10000,412716612,55
graph_4_aes_128_ctr_naive,build graph,10000,452087639,56
graph_4_aes_128_ctr_naive,build graph,10000,652142087,57
graph_4_aes_128_ctr_naive,build graph,10000,379970962,58
graph_4_aes_128_ctr_naive,build graph,10000,424257780,59
graph_4_aes_128_ctr_naive,build graph,10000,478659849,60
graph_4_aes_128_ctr_naive,build graph,10000,436237045,61
graph_4_aes_128_ctr_naive,build graph,10000,468194688,62
graph_4_aes_128_ctr_naive,build graph,10000,487759429,63
graph_4_aes_128_ctr_naive,build graph,10000,625183900,64
graph_4_aes_128_ctr_naive,build graph,10000,598328790,65
graph_4_aes_128_ctr_naive,build graph,10000,487248813,66
graph_4_aes_128_ctr_naive,build graph,10000,465865173,67
graph_4_aes_128_ctr_naive,build graph,10000,455543737,68
graph_4_aes_128_ctr_naive,build graph,10000,494753842,69
graph_4_aes_128_ctr_naive,build graph,10000,501820340,70
graph_4_aes_128_ctr_naive,build graph,10000,495196127,71
graph_4_aes_128_ctr_naive,build graph,10000,527893152,72
graph_4_aes_128_ctr_naive,build graph,10000,573874149,73
graph_4_aes_128_ctr_naive,build graph,10000,582421919,74
graph_4_aes_128_ctr_naive,build graph,10000,566261423,75
graph_4_aes_128_ctr_naive,build graph,10000,601196858,76
graph_4_aes_128_ctr_naive,build graph,10000,511863674,77
graph_4_aes_128_ctr_naive,build graph,10000,587865062,78
graph_4_aes_128_ctr_naive,build graph,10000,583290689,79
graph_4_aes_128_ctr_naive,build graph,10000,558940953,80
graph_4_aes_128_ctr_naive,build graph,10000,556438933,81
graph_4_aes_128_ctr_naive,build graph,10000,605419967,82
graph_4_aes_128_ctr_naive,build graph,10000,608023892,83
graph_4_aes_128_ctr_naive,build graph,10000,583700005,84
graph_4_aes_128_ctr_naive,build graph,10000,830873209,85
graph_4_aes_128_ctr_naive,build graph,10000,729335427,86
graph_4_aes_128_ctr_naive,build graph,10000,701941631,87
graph_4_aes_128_ctr_naive,build graph,10000,692594259,88
graph_4_aes_128_ctr_naive,build graph,10000,744560882,89
graph_4_aes_128_ctr_naive,build graph,10000,722965196,90
graph_4_aes_128_ctr_naive,build graph,10000,713332325,91
graph_4_aes_128_ctr_naive,build graph,10000,792843838,92
graph_4_aes_128_ctr_naive,build graph,10000,811259301,93
graph_4_aes_128_ctr_naive,build graph,10000,645950039,94
graph_4_aes_128_ctr_naive,build graph,10000,650120060,95
graph_4_aes_128_ctr_naive,build graph,10000,716944155,96
graph_4_aes_128_ctr_naive,build graph,10000,698805405,97
graph_4_aes_128_ctr_naive,build graph,10000,716833521,98
graph_4_aes_128_ctr_naive,build graph,10000,723797359,99
graph_4_aes_128_ctr_naive,build graph,10000,1048858846,100
