group,function,value,sample_time_nanos,iteration_count
graph_8_aes_128_ctr_compare,build graph time (tree),1000,8411010,1
graph_8_aes_128_ctr_compare,build graph time (tree),1000,18557995,2
graph_8_aes_128_ctr_compare,build graph time (tree),1000,12423296,3
graph_8_aes_128_ctr_compare,build graph time (tree),1000,19444041,4
graph_8_aes_128_ctr_compare,build graph time (tree),1000,26832042,5
graph_8_aes_128_ctr_compare,build graph time (tree),1000,47027268,6
graph_8_aes_128_ctr_compare,build graph time (tree),1000,64018798,7
graph_8_aes_128_ctr_compare,build graph time (tree),1000,69416873,8
graph_8_aes_128_ctr_compare,build graph time (tree),1000,66860279,9
graph_8_aes_128_ctr_compare,build graph time (tree),1000,80168569,10
graph_8_aes_128_ctr_compare,build graph time (tree),1000,70716331,11
graph_8_aes_128_ctr_compare,build graph time (tree),1000,95034638,12
graph_8_aes_128_ctr_compare,build graph time (tree),1000,78124513,13
graph_8_aes_128_ctr_compare,build graph time (tree),1000,100027846,14
graph_8_aes_128_ctr_compare,build graph time (tree),1000,82269725,15
graph_8_aes_128_ctr_compare,build graph time (tree),1000,109245584,16
graph_8_aes_128_ctr_compare,build graph time (tree),1000,89577452,17
graph_8_aes_128_ctr_compare,build graph time (tree),1000,97123704,18
graph_8_aes_128_ctr_compare,build graph time (tree),1000,113050482,19
graph_8_aes_128_ctr_compare,build graph time (tree),1000,137488393,20
graph_8_aes_128_ctr_compare,build graph time (tree),1000,121367804,21
graph_8_aes_128_ctr_compare,build graph time (tree),1000,130681612,22
graph_8_aes_128_ctr_compare,build graph time (tree),1000,141246392,23
graph_8_aes_128_ctr_compare,build graph time (tree),1000,141931234,24
graph_8_aes_128_ctr_compare,build graph time (tree),1000,147868404,25
graph_8_aes_128_ctr_compare,build graph time (tree),1000,140430812,26
graph_8_aes_128_ctr_compare,build graph time (tree),1000,158168976,27
graph_8_aes_128_ctr_compare,build graph time (tree),1000,147898036,28
graph_8_aes_128_ctr_compare,build graph time (tree),1000,170810195,29
graph_8_aes_128_ctr_compare,build graph time (tree),1000,200525724,30
graph_8_aes_128_ctr_compare,build graph time (tree),1000,204678209,31
graph_8_aes_128_ctr_compare,build graph time (tree),1000,184782849,32
graph_8_aes_128_ctr_compare,build graph time (tree),1000,210232900,33
graph_8_aes_128_ctr_compare,build graph time (tree),1000,216321885,34
graph_8_aes_128_ctr_compare,build graph time (tree),1000,213502377,35
graph_8_aes_128_ctr_compare,build graph time (tree),1000,224542885,36
graph_8_aes_128_ctr_compare,build graph time (tree),1000,206188217,37
graph_8_aes_128_ctr_compare,build graph time (tree),1000,256608664,38
graph_8_aes_128_ctr_compare,build graph time (tree),1000,265073008,39
graph_8_aes_128_ctr_compare,build graph time (tree),1000,240643596,40
graph_8_aes_128_ctr_compare,build graph time (tree),1000,254846213,41
graph_8_aes_128_ctr_compare,build graph time (tree),1000,244811461,42
graph_8_aes_128_ctr_compare,build graph time (tree),1000,240045756,43
graph_8_aes_128_ctr_compare,build graph time (tree),1000,274262496,44
graph_8_aes_128_ctr_compare,build graph time (tree),1000,321605740,45
