group,function,value,sample_time_nanos,iteration_count
encrypt_128_4_100,encryption time,10,995983,4
encrypt_128_4_100,encryption time,10,1919556,8
encrypt_128_4_100,encryption time,10,2866908,12
encrypt_128_4_100,encryption time,10,3869666,16
encrypt_128_4_100,encryption time,10,4987003,20
encrypt_128_4_100,encryption time,10,5833215,24
encrypt_128_4_100,encryption time,10,6867910,28
encrypt_128_4_100,encryption time,10,7734318,32
encrypt_128_4_100,encryption time,10,8713728,36
encrypt_128_4_100,encryption time,10,9663822,40
encrypt_128_4_100,encryption time,10,10825944,44
encrypt_128_4_100,encryption time,10,11667420,48
encrypt_128_4_100,encryption time,10,12739259,52
encrypt_128_4_100,encryption time,10,13523454,56
encrypt_128_4_100,encryption time,10,14424710,60
encrypt_128_4_100,encryption time,10,15362730,64
encrypt_128_4_100,encryption time,10,16330396,68
encrypt_128_4_100,encryption time,10,17283254,72
encrypt_128_4_100,encryption time,10,19845066,76
encrypt_128_4_100,encryption time,10,23131142,80
encrypt_128_4_100,encryption time,10,23158165,84
encrypt_128_4_100,encryption time,10,23330756,88
encrypt_128_4_100,encryption time,10,25687783,92
encrypt_128_4_100,encryption time,10,25072913,96
encrypt_128_4_100,encryption time,10,25110091,100
encrypt_128_4_100,encryption time,10,29879920,104
encrypt_128_4_100,encryption time,10,26457858,108
encrypt_128_4_100,encryption time,10,27115536,112
encrypt_128_4_100,encryption time,10,28067205,116
encrypt_128_4_100,encryption time,10,29315929,120
encrypt_128_4_100,encryption time,10,30157116,124
encrypt_128_4_100,encryption time,10,31026252,128
encrypt_128_4_100,encryption time,10,33091116,132
encrypt_128_4_100,encryption time,10,38812304,136
encrypt_128_4_100,encryption time,10,34938239,140
encrypt_128_4_100,encryption time,10,35586031,144
encrypt_128_4_100,encryption time,10,36328047,148
encrypt_128_4_100,encryption time,10,36956183,152
encrypt_128_4_100,encryption time,10,37904654,156
encrypt_128_4_100,encryption time,10,38719817,160
encrypt_128_4_100,encryption time,10,39457265,164
encrypt_128_4_100,encryption time,10,40856982,168
encrypt_128_4_100,encryption time,10,41396813,172
encrypt_128_4_100,encryption time,10,42382294,176
encrypt_128_4_100,encryption time,10,43465065,180
encrypt_128_4_100,encryption time,10,44186199,184
encrypt_128_4_100,encryption time,10,45063006,188
encrypt_128_4_100,encryption time,10,46173058,192
encrypt_128_4_100,encryption time,10,48336626,196
encrypt_128_4_100,encryption time,10,48324344,200
encrypt_128_4_100,encryption time,10,49176798,204
encrypt_128_4_100,encryption time,10,49963722,208
encrypt_128_4_100,encryption time,10,51287126,212
encrypt_128_4_100,encryption time,10,51788321,216
encrypt_128_4_100,encryption time,10,52836161,220
encrypt_128_4_100,encryption time,10,54224386,224
encrypt_128_4_100,encryption time,10,57889672,228
encrypt_128_4_100,encryption time,10,55875625,232
encrypt_128_4_100,encryption time,10,56670383,236
encrypt_128_4_100,encryption time,10,58097856,240
encrypt_128_4_100,encryption time,10,59525805,244
encrypt_128_4_100,encryption time,10,59981100,248
encrypt_128_4_100,encryption time,10,60777356,252
encrypt_128_4_100,encryption time,10,61507086,256
encrypt_128_4_100,encryption time,10,62956578,260
encrypt_128_4_100,encryption time,10,65015543,264
encrypt_128_4_100,encryption time,10,64566611,268
encrypt_128_4_100,encryption time,10,77684072,272
encrypt_128_4_100,encryption time,10,80001334,276
encrypt_128_4_100,encryption time,10,82723835,280
encrypt_128_4_100,encryption time,10,81961657,284
encrypt_128_4_100,encryption time,10,79891912,288
encrypt_128_4_100,encryption time,10,87120134,292
encrypt_128_4_100,encryption time,10,82692424,296
encrypt_128_4_100,encryption time,10,74273672,300
encrypt_128_4_100,encryption time,10,83159935,304
encrypt_128_4_100,encryption time,10,93909859,308
encrypt_128_4_100,encryption time,10,78525369,312
encrypt_128_4_100,encryption time,10,79401340,316
encrypt_128_4_100,encryption time,10,81160570,320
encrypt_128_4_100,encryption time,10,81250736,324
encrypt_128_4_100,encryption time,10,82696503,328
encrypt_128_4_100,encryption time,10,81729089,332
encrypt_128_4_100,encryption time,10,83009818,336
encrypt_128_4_100,encryption time,10,91851545,340
encrypt_128_4_100,encryption time,10,85548064,344
encrypt_128_4_100,encryption time,10,85706055,348
encrypt_128_4_100,encryption time,10,86720479,352
encrypt_128_4_100,encryption time,10,88868499,356
encrypt_128_4_100,encryption time,10,89212091,360
encrypt_128_4_100,encryption time,10,94566946,364
encrypt_128_4_100,encryption time,10,93939252,368
encrypt_128_4_100,encryption time,10,90034276,372
encrypt_128_4_100,encryption time,10,98854978,376
encrypt_128_4_100,encryption time,10,98792656,380
encrypt_128_4_100,encryption time,10,97205993,384
encrypt_128_4_100,encryption time,10,94924773,388
encrypt_128_4_100,encryption time,10,99114682,392
encrypt_128_4_100,encryption time,10,108926657,396
encrypt_128_4_100,encryption time,10,104463489,400
