group,function,value,sample_time_nanos,iteration_count
graph_8_aes_128_ctr_compare,build graph time (tree),10000,63019824,1
graph_8_aes_128_ctr_compare,build graph time (tree),10000,162566184,2
graph_8_aes_128_ctr_compare,build graph time (tree),10000,167770158,3
graph_8_aes_128_ctr_compare,build graph time (tree),10000,274437582,4
graph_8_aes_128_ctr_compare,build graph time (tree),10000,271077426,5
graph_8_aes_128_ctr_compare,build graph time (tree),10000,427842974,6
graph_8_aes_128_ctr_compare,build graph time (tree),10000,321357570,7
graph_8_aes_128_ctr_compare,build graph time (tree),10000,445701560,8
graph_8_aes_128_ctr_compare,build graph time (tree),10000,541433844,9
graph_8_aes_128_ctr_compare,build graph time (tree),10000,591541549,10
graph_8_aes_128_ctr_compare,build graph time (tree),10000,819035286,11
graph_8_aes_128_ctr_compare,build graph time (tree),10000,775208772,12
graph_8_aes_128_ctr_compare,build graph time (tree),10000,906242102,13
graph_8_aes_128_ctr_compare,build graph time (tree),10000,826550314,14
graph_8_aes_128_ctr_compare,build graph time (tree),10000,898756423,15
graph_8_aes_128_ctr_compare,build graph time (tree),10000,879395205,16
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1326442689,17
graph_8_aes_128_ctr_compare,build graph time (tree),10000,983455317,18
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1345385412,19
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1254745710,20
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1208734567,21
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1389975008,22
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1734990974,23
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1729249069,24
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1894858015,25
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1826576289,26
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1544759287,27
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1968782473,28
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1777150091,29
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2171161653,30
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1991252213,31
graph_8_aes_128_ctr_compare,build graph time (tree),10000,1895440151,32
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2318102993,33
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2273565778,34
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2259391236,35
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2120762839,36
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2520440056,37
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2630542748,38
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2411917436,39
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2754491788,40
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2723906985,41
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3198600022,42
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3471204251,43
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2743805746,44
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2719996725,45
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3315937412,46
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2953678499,47
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3203516538,48
graph_8_aes_128_ctr_compare,build graph time (tree),10000,2608011412,49
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3321560890,50
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3167718624,51
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3540973855,52
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3355461760,53
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3658101188,54
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3231280682,55
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3583926496,56
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3875856790,57
graph_8_aes_128_ctr_compare,build graph time (tree),10000,3293946424,58
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4147720649,59
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4099118767,60
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4137326129,61
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4219878864,62
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4098222257,63
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4280086236,64
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4656625753,65
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4617636374,66
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4414029925,67
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4300213970,68
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4369575026,69
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4379534175,70
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4989984185,71
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4921309167,72
graph_8_aes_128_ctr_compare,build graph time (tree),10000,4782532495,73
