group,function,value,sample_time_nanos,iteration_count
graph_1000_4_aes_128_ctr_tree,,,1645012,2
graph_1000_4_aes_128_ctr_tree,,,3150180,4
graph_1000_4_aes_128_ctr_tree,,,6316636,6
graph_1000_4_aes_128_ctr_tree,,,7228257,8
graph_1000_4_aes_128_ctr_tree,,,7213373,10
graph_1000_4_aes_128_ctr_tree,,,20861854,12
graph_1000_4_aes_128_ctr_tree,,,22129269,14
graph_1000_4_aes_128_ctr_tree,,,13751864,16
graph_1000_4_aes_128_ctr_tree,,,19010283,18
graph_1000_4_aes_128_ctr_tree,,,23670943,20
graph_1000_4_aes_128_ctr_tree,,,19681549,22
graph_1000_4_aes_128_ctr_tree,,,25947366,24
graph_1000_4_aes_128_ctr_tree,,,23675789,26
graph_1000_4_aes_128_ctr_tree,,,26593306,28
graph_1000_4_aes_128_ctr_tree,,,29121105,30
graph_1000_4_aes_128_ctr_tree,,,30655837,32
graph_1000_4_aes_128_ctr_tree,,,36673082,34
graph_1000_4_aes_128_ctr_tree,,,33740734,36
graph_1000_4_aes_128_ctr_tree,,,37627159,38
graph_1000_4_aes_128_ctr_tree,,,36731365,40
graph_1000_4_aes_128_ctr_tree,,,37960424,42
graph_1000_4_aes_128_ctr_tree,,,36362293,44
graph_1000_4_aes_128_ctr_tree,,,50772123,46
graph_1000_4_aes_128_ctr_tree,,,44855703,48
graph_1000_4_aes_128_ctr_tree,,,47276716,50
graph_1000_4_aes_128_ctr_tree,,,47447537,52
graph_1000_4_aes_128_ctr_tree,,,48719631,54
graph_1000_4_aes_128_ctr_tree,,,48677046,56
graph_1000_4_aes_128_ctr_tree,,,54891196,58
graph_1000_4_aes_128_ctr_tree,,,53240130,60
graph_1000_4_aes_128_ctr_tree,,,52889892,62
graph_1000_4_aes_128_ctr_tree,,,45639683,64
graph_1000_4_aes_128_ctr_tree,,,50358210,66
graph_1000_4_aes_128_ctr_tree,,,71015348,68
graph_1000_4_aes_128_ctr_tree,,,62285394,70
graph_1000_4_aes_128_ctr_tree,,,67048983,72
graph_1000_4_aes_128_ctr_tree,,,68439084,74
graph_1000_4_aes_128_ctr_tree,,,68459781,76
graph_1000_4_aes_128_ctr_tree,,,72667819,78
graph_1000_4_aes_128_ctr_tree,,,71068891,80
graph_1000_4_aes_128_ctr_tree,,,68778393,82
graph_1000_4_aes_128_ctr_tree,,,51056511,84
graph_1000_4_aes_128_ctr_tree,,,51241951,86
graph_1000_4_aes_128_ctr_tree,,,62454239,88
graph_1000_4_aes_128_ctr_tree,,,62818537,90
graph_1000_4_aes_128_ctr_tree,,,62977694,92
graph_1000_4_aes_128_ctr_tree,,,86075640,94
graph_1000_4_aes_128_ctr_tree,,,75597194,96
graph_1000_4_aes_128_ctr_tree,,,77646416,98
graph_1000_4_aes_128_ctr_tree,,,92176349,100
graph_1000_4_aes_128_ctr_tree,,,88571894,102
graph_1000_4_aes_128_ctr_tree,,,90389532,104
graph_1000_4_aes_128_ctr_tree,,,93732419,106
graph_1000_4_aes_128_ctr_tree,,,67505104,108
graph_1000_4_aes_128_ctr_tree,,,73643584,110
graph_1000_4_aes_128_ctr_tree,,,73554370,112
graph_1000_4_aes_128_ctr_tree,,,70573838,114
graph_1000_4_aes_128_ctr_tree,,,82011928,116
graph_1000_4_aes_128_ctr_tree,,,75638672,118
graph_1000_4_aes_128_ctr_tree,,,84436660,120
graph_1000_4_aes_128_ctr_tree,,,82954693,122
graph_1000_4_aes_128_ctr_tree,,,92845950,124
graph_1000_4_aes_128_ctr_tree,,,97255701,126
graph_1000_4_aes_128_ctr_tree,,,94330281,128
graph_1000_4_aes_128_ctr_tree,,,83384059,130
graph_1000_4_aes_128_ctr_tree,,,82686209,132
graph_1000_4_aes_128_ctr_tree,,,77127907,134
graph_1000_4_aes_128_ctr_tree,,,88145615,136
graph_1000_4_aes_128_ctr_tree,,,89516367,138
graph_1000_4_aes_128_ctr_tree,,,88906858,140
graph_1000_4_aes_128_ctr_tree,,,93647835,142
graph_1000_4_aes_128_ctr_tree,,,87293101,144
graph_1000_4_aes_128_ctr_tree,,,117762083,146
graph_1000_4_aes_128_ctr_tree,,,115814757,148
graph_1000_4_aes_128_ctr_tree,,,184128533,150
graph_1000_4_aes_128_ctr_tree,,,146901134,152
graph_1000_4_aes_128_ctr_tree,,,102038167,154
graph_1000_4_aes_128_ctr_tree,,,100976013,156
graph_1000_4_aes_128_ctr_tree,,,105600145,158
graph_1000_4_aes_128_ctr_tree,,,107950253,160
graph_1000_4_aes_128_ctr_tree,,,102634607,162
graph_1000_4_aes_128_ctr_tree,,,105859418,164
graph_1000_4_aes_128_ctr_tree,,,110944853,166
graph_1000_4_aes_128_ctr_tree,,,105211137,168
graph_1000_4_aes_128_ctr_tree,,,106498577,170
graph_1000_4_aes_128_ctr_tree,,,119029671,172
graph_1000_4_aes_128_ctr_tree,,,104018937,174
graph_1000_4_aes_128_ctr_tree,,,104356880,176
graph_1000_4_aes_128_ctr_tree,,,119210225,178
graph_1000_4_aes_128_ctr_tree,,,113149634,180
graph_1000_4_aes_128_ctr_tree,,,119596953,182
graph_1000_4_aes_128_ctr_tree,,,131158731,184
graph_1000_4_aes_128_ctr_tree,,,168788795,186
graph_1000_4_aes_128_ctr_tree,,,173478200,188
graph_1000_4_aes_128_ctr_tree,,,180202753,190
graph_1000_4_aes_128_ctr_tree,,,181629619,192
graph_1000_4_aes_128_ctr_tree,,,176358280,194
graph_1000_4_aes_128_ctr_tree,,,165741229,196
graph_1000_4_aes_128_ctr_tree,,,150423654,198
graph_1000_4_aes_128_ctr_tree,,,139339819,200
