group,function,value,sample_time_nanos,iteration_count
graph_4_aes_128_ctr_naive,build graph,1000,1441063,2
graph_4_aes_128_ctr_naive,build graph,1000,2511544,4
graph_4_aes_128_ctr_naive,build graph,1000,3146606,6
graph_4_aes_128_ctr_naive,build graph,1000,4564860,8
graph_4_aes_128_ctr_naive,build graph,1000,5942129,10
graph_4_aes_128_ctr_naive,build graph,1000,6661024,12
graph_4_aes_128_ctr_naive,build graph,1000,9482825,14
graph_4_aes_128_ctr_naive,build graph,1000,9598705,16
graph_4_aes_128_ctr_naive,build graph,1000,13176928,18
graph_4_aes_128_ctr_naive,build graph,1000,11264024,20
graph_4_aes_128_ctr_naive,build graph,1000,14211523,22
graph_4_aes_128_ctr_naive,build graph,1000,14175971,24
graph_4_aes_128_ctr_naive,build graph,1000,16736265,26
graph_4_aes_128_ctr_naive,build graph,1000,15440002,28
graph_4_aes_128_ctr_naive,build graph,1000,18749966,30
graph_4_aes_128_ctr_naive,build graph,1000,21935275,32
graph_4_aes_128_ctr_naive,build graph,1000,22403788,34
graph_4_aes_128_ctr_naive,build graph,1000,22296796,36
graph_4_aes_128_ctr_naive,build graph,1000,21212459,38
graph_4_aes_128_ctr_naive,build graph,1000,24038439,40
graph_4_aes_128_ctr_naive,build graph,1000,27415682,42
graph_4_aes_128_ctr_naive,build graph,1000,29450032,44
graph_4_aes_128_ctr_naive,build graph,1000,28804830,46
graph_4_aes_128_ctr_naive,build graph,1000,27815543,48
graph_4_aes_128_ctr_naive,build graph,1000,31036980,50
graph_4_aes_128_ctr_naive,build graph,1000,33110157,52
graph_4_aes_128_ctr_naive,build graph,1000,32032533,54
graph_4_aes_128_ctr_naive,build graph,1000,31980923,56
graph_4_aes_128_ctr_naive,build graph,1000,33625570,58
graph_4_aes_128_ctr_naive,build graph,1000,36687781,60
graph_4_aes_128_ctr_naive,build graph,1000,38232255,62
graph_4_aes_128_ctr_naive,build graph,1000,41938365,64
graph_4_aes_128_ctr_naive,build graph,1000,39738723,66
graph_4_aes_128_ctr_naive,build graph,1000,41075559,68
graph_4_aes_128_ctr_naive,build graph,1000,44197131,70
graph_4_aes_128_ctr_naive,build graph,1000,45228124,72
graph_4_aes_128_ctr_naive,build graph,1000,45806050,74
graph_4_aes_128_ctr_naive,build graph,1000,47816381,76
graph_4_aes_128_ctr_naive,build graph,1000,45442651,78
graph_4_aes_128_ctr_naive,build graph,1000,50379029,80
graph_4_aes_128_ctr_naive,build graph,1000,45050108,82
graph_4_aes_128_ctr_naive,build graph,1000,54461796,84
graph_4_aes_128_ctr_naive,build graph,1000,54725784,86
graph_4_aes_128_ctr_naive,build graph,1000,50981604,88
graph_4_aes_128_ctr_naive,build graph,1000,54044912,90
graph_4_aes_128_ctr_naive,build graph,1000,58686820,92
graph_4_aes_128_ctr_naive,build graph,1000,59254905,94
graph_4_aes_128_ctr_naive,build graph,1000,58653941,96
graph_4_aes_128_ctr_naive,build graph,1000,62908882,98
graph_4_aes_128_ctr_naive,build graph,1000,63608293,100
graph_4_aes_128_ctr_naive,build graph,1000,61011111,102
graph_4_aes_128_ctr_naive,build graph,1000,62131372,104
graph_4_aes_128_ctr_naive,build graph,1000,67498125,106
graph_4_aes_128_ctr_naive,build graph,1000,64161142,108
graph_4_aes_128_ctr_naive,build graph,1000,65301407,110
graph_4_aes_128_ctr_naive,build graph,1000,69631014,112
graph_4_aes_128_ctr_naive,build graph,1000,73236726,114
graph_4_aes_128_ctr_naive,build graph,1000,70806433,116
graph_4_aes_128_ctr_naive,build graph,1000,73995874,118
graph_4_aes_128_ctr_naive,build graph,1000,73866032,120
graph_4_aes_128_ctr_naive,build graph,1000,72353631,122
graph_4_aes_128_ctr_naive,build graph,1000,74647972,124
graph_4_aes_128_ctr_naive,build graph,1000,76056055,126
graph_4_aes_128_ctr_naive,build graph,1000,83369883,128
graph_4_aes_128_ctr_naive,build graph,1000,80173953,130
graph_4_aes_128_ctr_naive,build graph,1000,80101926,132
graph_4_aes_128_ctr_naive,build graph,1000,80990902,134
graph_4_aes_128_ctr_naive,build graph,1000,87274345,136
graph_4_aes_128_ctr_naive,build graph,1000,81201660,138
graph_4_aes_128_ctr_naive,build graph,1000,90921073,140
graph_4_aes_128_ctr_naive,build graph,1000,91280156,142
graph_4_aes_128_ctr_naive,build graph,1000,89281203,144
graph_4_aes_128_ctr_naive,build graph,1000,114753833,146
graph_4_aes_128_ctr_naive,build graph,1000,131932165,148
graph_4_aes_128_ctr_naive,build graph,1000,114386684,150
graph_4_aes_128_ctr_naive,build graph,1000,96706119,152
graph_4_aes_128_ctr_naive,build graph,1000,115722983,154
graph_4_aes_128_ctr_naive,build graph,1000,144959904,156
graph_4_aes_128_ctr_naive,build graph,1000,127678438,158
graph_4_aes_128_ctr_naive,build graph,1000,111009582,160
graph_4_aes_128_ctr_naive,build graph,1000,103481772,162
graph_4_aes_128_ctr_naive,build graph,1000,110911753,164
graph_4_aes_128_ctr_naive,build graph,1000,101179589,166
graph_4_aes_128_ctr_naive,build graph,1000,100712220,168
graph_4_aes_128_ctr_naive,build graph,1000,101648833,170
graph_4_aes_128_ctr_naive,build graph,1000,106380920,172
graph_4_aes_128_ctr_naive,build graph,1000,112977450,174
graph_4_aes_128_ctr_naive,build graph,1000,106122203,176
graph_4_aes_128_ctr_naive,build graph,1000,111619085,178
graph_4_aes_128_ctr_naive,build graph,1000,106959436,180
graph_4_aes_128_ctr_naive,build graph,1000,111721823,182
graph_4_aes_128_ctr_naive,build graph,1000,110718287,184
graph_4_aes_128_ctr_naive,build graph,1000,113529437,186
graph_4_aes_128_ctr_naive,build graph,1000,120974650,188
graph_4_aes_128_ctr_naive,build graph,1000,115129095,190
graph_4_aes_128_ctr_naive,build graph,1000,121273907,192
graph_4_aes_128_ctr_naive,build graph,1000,119827314,194
graph_4_aes_128_ctr_naive,build graph,1000,120328967,196
graph_4_aes_128_ctr_naive,build graph,1000,122378037,198
graph_4_aes_128_ctr_naive,build graph,1000,129428406,200
