group,function,value,sample_time_nanos,iteration_count
encrypt_128_4_100,encryption time,20,1051559,4
encrypt_128_4_100,encryption time,20,2164196,8
encrypt_128_4_100,encryption time,20,3209318,12
encrypt_128_4_100,encryption time,20,4195048,16
encrypt_128_4_100,encryption time,20,5210191,20
encrypt_128_4_100,encryption time,20,6452681,24
encrypt_128_4_100,encryption time,20,7308442,28
encrypt_128_4_100,encryption time,20,8527809,32
encrypt_128_4_100,encryption time,20,9507904,36
encrypt_128_4_100,encryption time,20,10488166,40
encrypt_128_4_100,encryption time,20,11471624,44
encrypt_128_4_100,encryption time,20,12426619,48
encrypt_128_4_100,encryption time,20,13700493,52
encrypt_128_4_100,encryption time,20,14596747,56
encrypt_128_4_100,encryption time,20,15675003,60
encrypt_128_4_100,encryption time,20,16978622,64
encrypt_128_4_100,encryption time,20,18507656,68
encrypt_128_4_100,encryption time,20,19273647,72
encrypt_128_4_100,encryption time,20,20532587,76
encrypt_128_4_100,encryption time,20,20978984,80
encrypt_128_4_100,encryption time,20,22107962,84
encrypt_128_4_100,encryption time,20,23303857,88
encrypt_128_4_100,encryption time,20,24575597,92
encrypt_128_4_100,encryption time,20,25568965,96
encrypt_128_4_100,encryption time,20,26014006,100
encrypt_128_4_100,encryption time,20,27118679,104
encrypt_128_4_100,encryption time,20,28287048,108
encrypt_128_4_100,encryption time,20,29219977,112
encrypt_128_4_100,encryption time,20,31679649,116
encrypt_128_4_100,encryption time,20,31804378,120
encrypt_128_4_100,encryption time,20,33385390,124
encrypt_128_4_100,encryption time,20,35871911,128
encrypt_128_4_100,encryption time,20,36958125,132
encrypt_128_4_100,encryption time,20,37608863,136
encrypt_128_4_100,encryption time,20,38380931,140
encrypt_128_4_100,encryption time,20,38161883,144
encrypt_128_4_100,encryption time,20,39508387,148
encrypt_128_4_100,encryption time,20,39992761,152
encrypt_128_4_100,encryption time,20,40636921,156
encrypt_128_4_100,encryption time,20,41833125,160
encrypt_128_4_100,encryption time,20,42478805,164
encrypt_128_4_100,encryption time,20,44053198,168
encrypt_128_4_100,encryption time,20,44842498,172
encrypt_128_4_100,encryption time,20,46142327,176
encrypt_128_4_100,encryption time,20,46905493,180
encrypt_128_4_100,encryption time,20,48346262,184
encrypt_128_4_100,encryption time,20,49330030,188
encrypt_128_4_100,encryption time,20,49955498,192
encrypt_128_4_100,encryption time,20,53064021,196
encrypt_128_4_100,encryption time,20,58825609,200
encrypt_128_4_100,encryption time,20,57326763,204
encrypt_128_4_100,encryption time,20,55974975,208
encrypt_128_4_100,encryption time,20,73557514,212
encrypt_128_4_100,encryption time,20,66034190,216
encrypt_128_4_100,encryption time,20,72358923,220
encrypt_128_4_100,encryption time,20,60874906,224
encrypt_128_4_100,encryption time,20,62027493,228
encrypt_128_4_100,encryption time,20,63485802,232
encrypt_128_4_100,encryption time,20,66519932,236
encrypt_128_4_100,encryption time,20,66210494,240
encrypt_128_4_100,encryption time,20,64219025,244
encrypt_128_4_100,encryption time,20,64560726,248
encrypt_128_4_100,encryption time,20,67382711,252
encrypt_128_4_100,encryption time,20,66947176,256
encrypt_128_4_100,encryption time,20,67684614,260
encrypt_128_4_100,encryption time,20,68805003,264
encrypt_128_4_100,encryption time,20,72554912,268
encrypt_128_4_100,encryption time,20,70531246,272
encrypt_128_4_100,encryption time,20,71730677,276
encrypt_128_4_100,encryption time,20,72458388,280
encrypt_128_4_100,encryption time,20,73643258,284
encrypt_128_4_100,encryption time,20,76034439,288
encrypt_128_4_100,encryption time,20,77327656,292
encrypt_128_4_100,encryption time,20,79527943,296
encrypt_128_4_100,encryption time,20,85312631,300
encrypt_128_4_100,encryption time,20,80809871,304
encrypt_128_4_100,encryption time,20,81473009,308
encrypt_128_4_100,encryption time,20,84540336,312
encrypt_128_4_100,encryption time,20,84554041,316
encrypt_128_4_100,encryption time,20,85083536,320
encrypt_128_4_100,encryption time,20,85777244,324
encrypt_128_4_100,encryption time,20,86093911,328
encrypt_128_4_100,encryption time,20,88118449,332
encrypt_128_4_100,encryption time,20,93913622,336
encrypt_128_4_100,encryption time,20,90153319,340
encrypt_128_4_100,encryption time,20,96468916,344
encrypt_128_4_100,encryption time,20,96346731,348
encrypt_128_4_100,encryption time,20,94661322,352
encrypt_128_4_100,encryption time,20,111371093,356
encrypt_128_4_100,encryption time,20,99301695,360
encrypt_128_4_100,encryption time,20,107906882,364
encrypt_128_4_100,encryption time,20,106439103,368
encrypt_128_4_100,encryption time,20,102679879,372
encrypt_128_4_100,encryption time,20,103351599,376
encrypt_128_4_100,encryption time,20,102981075,380
encrypt_128_4_100,encryption time,20,102103513,384
encrypt_128_4_100,encryption time,20,103142461,388
encrypt_128_4_100,encryption time,20,104465532,392
encrypt_128_4_100,encryption time,20,105782479,396
encrypt_128_4_100,encryption time,20,104467033,400
