0	0.9710000000000003
1	0.29784960937500005
2	0.05522927856445313
3	0.015598476886749268
4	0.003178742170333864
5	0.0008267469931161038
6	0.00017974773144669711
7	4.516860941353737e-05
8	1.0181922924978794e-05
9	2.517554814592763e-06
10	5.805340702587998e-07
11	1.4227894768218622e-07
12	3.33453376928812e-08
13	8.125289144853345e-09
14	1.9271982833364565e-09
15	4.679324864327768e-10
16	1.1206424606639495e-10
17	2.718808061715275e-11
18	6.56814506212397e-12
19	1.5979171111291102e-12
20	3.886832804396445e-13
21	9.46628300919905e-14
22	2.3085049496995858e-14
23	5.637905507033247e-15
24	1.3798641049223015e-15
25	3.360484633618821e-16
26	3.714476642935338e-16
27	4.298861613905025e-16
28	4.3368086899420177e-16
29	4.3368086899420177e-16
