group,function,value,sample_time_nanos,iteration_count
encrypt_128_4_100,encryption time,30,1113952,4
encrypt_128_4_100,encryption time,30,2214344,8
encrypt_128_4_100,encryption time,30,3338833,12
encrypt_128_4_100,encryption time,30,4704622,16
encrypt_128_4_100,encryption time,30,5454314,20
encrypt_128_4_100,encryption time,30,6841372,24
encrypt_128_4_100,encryption time,30,7724954,28
encrypt_128_4_100,encryption time,30,9050707,32
encrypt_128_4_100,encryption time,30,9916441,36
encrypt_128_4_100,encryption time,30,11177461,40
encrypt_128_4_100,encryption time,30,12156274,44
encrypt_128_4_100,encryption time,30,13313937,48
encrypt_128_4_100,encryption time,30,15018913,52
encrypt_128_4_100,encryption time,30,15403915,56
encrypt_128_4_100,encryption time,30,16541583,60
encrypt_128_4_100,encryption time,30,17742757,64
encrypt_128_4_100,encryption time,30,19072299,68
encrypt_128_4_100,encryption time,30,19830941,72
encrypt_128_4_100,encryption time,30,21552725,76
encrypt_128_4_100,encryption time,30,22494972,80
encrypt_128_4_100,encryption time,30,23896018,84
encrypt_128_4_100,encryption time,30,24174774,88
encrypt_128_4_100,encryption time,30,25386451,92
encrypt_128_4_100,encryption time,30,26747935,96
encrypt_128_4_100,encryption time,30,27518101,100
encrypt_128_4_100,encryption time,30,28658001,104
encrypt_128_4_100,encryption time,30,29887193,108
encrypt_128_4_100,encryption time,30,30646984,112
encrypt_128_4_100,encryption time,30,33397350,116
encrypt_128_4_100,encryption time,30,37282408,120
encrypt_128_4_100,encryption time,30,38851437,124
encrypt_128_4_100,encryption time,30,35026906,128
encrypt_128_4_100,encryption time,30,36429012,132
encrypt_128_4_100,encryption time,30,38180535,136
encrypt_128_4_100,encryption time,30,39353950,140
encrypt_128_4_100,encryption time,30,40127394,144
encrypt_128_4_100,encryption time,30,40655947,148
encrypt_128_4_100,encryption time,30,42086631,152
encrypt_128_4_100,encryption time,30,43853069,156
encrypt_128_4_100,encryption time,30,52317130,160
encrypt_128_4_100,encryption time,30,47539597,164
encrypt_128_4_100,encryption time,30,47534187,168
encrypt_128_4_100,encryption time,30,54478496,172
encrypt_128_4_100,encryption time,30,50379076,176
encrypt_128_4_100,encryption time,30,51454781,180
encrypt_128_4_100,encryption time,30,52129613,184
encrypt_128_4_100,encryption time,30,52422096,188
encrypt_128_4_100,encryption time,30,53509817,192
encrypt_128_4_100,encryption time,30,55463142,196
encrypt_128_4_100,encryption time,30,57154426,200
encrypt_128_4_100,encryption time,30,57393059,204
encrypt_128_4_100,encryption time,30,58458257,208
encrypt_128_4_100,encryption time,30,59624785,212
encrypt_128_4_100,encryption time,30,61911908,216
encrypt_128_4_100,encryption time,30,64293048,220
encrypt_128_4_100,encryption time,30,63356702,224
encrypt_128_4_100,encryption time,30,61964672,228
encrypt_128_4_100,encryption time,30,65446493,232
encrypt_128_4_100,encryption time,30,64384159,236
encrypt_128_4_100,encryption time,30,67349336,240
encrypt_128_4_100,encryption time,30,81390647,244
encrypt_128_4_100,encryption time,30,67803480,248
encrypt_128_4_100,encryption time,30,69324714,252
encrypt_128_4_100,encryption time,30,73156428,256
encrypt_128_4_100,encryption time,30,73303927,260
encrypt_128_4_100,encryption time,30,72830990,264
encrypt_128_4_100,encryption time,30,72207164,268
encrypt_128_4_100,encryption time,30,75424473,272
encrypt_128_4_100,encryption time,30,89851633,276
encrypt_128_4_100,encryption time,30,78315163,280
encrypt_128_4_100,encryption time,30,79212521,284
encrypt_128_4_100,encryption time,30,79889253,288
encrypt_128_4_100,encryption time,30,80246326,292
encrypt_128_4_100,encryption time,30,89651929,296
encrypt_128_4_100,encryption time,30,84107389,300
encrypt_128_4_100,encryption time,30,84627992,304
encrypt_128_4_100,encryption time,30,85121152,308
encrypt_128_4_100,encryption time,30,86531923,312
encrypt_128_4_100,encryption time,30,91911119,316
encrypt_128_4_100,encryption time,30,89039690,320
encrypt_128_4_100,encryption time,30,88880968,324
encrypt_128_4_100,encryption time,30,90967231,328
encrypt_128_4_100,encryption time,30,107441039,332
encrypt_128_4_100,encryption time,30,95367546,336
encrypt_128_4_100,encryption time,30,94872734,340
encrypt_128_4_100,encryption time,30,96647637,344
encrypt_128_4_100,encryption time,30,100401662,348
encrypt_128_4_100,encryption time,30,98095593,352
encrypt_128_4_100,encryption time,30,98712319,356
encrypt_128_4_100,encryption time,30,100669705,360
encrypt_128_4_100,encryption time,30,100982408,364
encrypt_128_4_100,encryption time,30,106334959,368
encrypt_128_4_100,encryption time,30,103164339,372
encrypt_128_4_100,encryption time,30,119342518,376
encrypt_128_4_100,encryption time,30,111343172,380
encrypt_128_4_100,encryption time,30,108278289,384
encrypt_128_4_100,encryption time,30,110518794,388
encrypt_128_4_100,encryption time,30,111258471,392
encrypt_128_4_100,encryption time,30,113457642,396
encrypt_128_4_100,encryption time,30,117361082,400
