group,function,value,sample_time_nanos,iteration_count
encrypt_128_4_100,encryption time,90,1294809,5
encrypt_128_4_100,encryption time,90,2443918,10
encrypt_128_4_100,encryption time,90,3619799,15
encrypt_128_4_100,encryption time,90,4864811,20
encrypt_128_4_100,encryption time,90,6097672,25
encrypt_128_4_100,encryption time,90,7457605,30
encrypt_128_4_100,encryption time,90,8890926,35
encrypt_128_4_100,encryption time,90,9710572,40
encrypt_128_4_100,encryption time,90,11003590,45
encrypt_128_4_100,encryption time,90,12210529,50
encrypt_128_4_100,encryption time,90,13269859,55
encrypt_128_4_100,encryption time,90,14471641,60
encrypt_128_4_100,encryption time,90,15721175,65
encrypt_128_4_100,encryption time,90,17081926,70
encrypt_128_4_100,encryption time,90,18179155,75
encrypt_128_4_100,encryption time,90,19358747,80
encrypt_128_4_100,encryption time,90,20674065,85
encrypt_128_4_100,encryption time,90,21803706,90
encrypt_128_4_100,encryption time,90,23005945,95
encrypt_128_4_100,encryption time,90,24148176,100
encrypt_128_4_100,encryption time,90,25394106,105
encrypt_128_4_100,encryption time,90,26662182,110
encrypt_128_4_100,encryption time,90,27892885,115
encrypt_128_4_100,encryption time,90,29498904,120
encrypt_128_4_100,encryption time,90,30326515,125
encrypt_128_4_100,encryption time,90,31632196,130
encrypt_128_4_100,encryption time,90,32706471,135
encrypt_128_4_100,encryption time,90,34287776,140
encrypt_128_4_100,encryption time,90,35370599,145
encrypt_128_4_100,encryption time,90,36389368,150
encrypt_128_4_100,encryption time,90,37980609,155
encrypt_128_4_100,encryption time,90,38848506,160
encrypt_128_4_100,encryption time,90,40324474,165
encrypt_128_4_100,encryption time,90,41174428,170
encrypt_128_4_100,encryption time,90,42361750,175
encrypt_128_4_100,encryption time,90,43524066,180
encrypt_128_4_100,encryption time,90,45037830,185
encrypt_128_4_100,encryption time,90,46148651,190
encrypt_128_4_100,encryption time,90,47352401,195
encrypt_128_4_100,encryption time,90,48831440,200
encrypt_128_4_100,encryption time,90,49714331,205
encrypt_128_4_100,encryption time,90,50958576,210
encrypt_128_4_100,encryption time,90,52194353,215
encrypt_128_4_100,encryption time,90,53425043,220
encrypt_128_4_100,encryption time,90,54385414,225
encrypt_128_4_100,encryption time,90,55848825,230
encrypt_128_4_100,encryption time,90,57277883,235
encrypt_128_4_100,encryption time,90,57992371,240
encrypt_128_4_100,encryption time,90,59806009,245
encrypt_128_4_100,encryption time,90,60378385,250
encrypt_128_4_100,encryption time,90,61899379,255
encrypt_128_4_100,encryption time,90,62886378,260
encrypt_128_4_100,encryption time,90,64140133,265
encrypt_128_4_100,encryption time,90,65712748,270
encrypt_128_4_100,encryption time,90,66824386,275
encrypt_128_4_100,encryption time,90,67796369,280
encrypt_128_4_100,encryption time,90,69257648,285
encrypt_128_4_100,encryption time,90,70396445,290
encrypt_128_4_100,encryption time,90,71490241,295
encrypt_128_4_100,encryption time,90,72756398,300
encrypt_128_4_100,encryption time,90,73827484,305
encrypt_128_4_100,encryption time,90,74832034,310
encrypt_128_4_100,encryption time,90,77267072,315
encrypt_128_4_100,encryption time,90,77407953,320
encrypt_128_4_100,encryption time,90,78503553,325
encrypt_128_4_100,encryption time,90,79752817,330
encrypt_128_4_100,encryption time,90,81257626,335
encrypt_128_4_100,encryption time,90,82009474,340
encrypt_128_4_100,encryption time,90,83470449,345
encrypt_128_4_100,encryption time,90,84924518,350
encrypt_128_4_100,encryption time,90,85573154,355
encrypt_128_4_100,encryption time,90,87538118,360
encrypt_128_4_100,encryption time,90,88349197,365
encrypt_128_4_100,encryption time,90,89498318,370
encrypt_128_4_100,encryption time,90,90878206,375
encrypt_128_4_100,encryption time,90,91798533,380
encrypt_128_4_100,encryption time,90,93485324,385
encrypt_128_4_100,encryption time,90,94274090,390
encrypt_128_4_100,encryption time,90,95693629,395
encrypt_128_4_100,encryption time,90,96542180,400
encrypt_128_4_100,encryption time,90,97738241,405
encrypt_128_4_100,encryption time,90,99088023,410
encrypt_128_4_100,encryption time,90,100753641,415
encrypt_128_4_100,encryption time,90,102110624,420
encrypt_128_4_100,encryption time,90,103038513,425
encrypt_128_4_100,encryption time,90,104265276,430
encrypt_128_4_100,encryption time,90,107656025,435
encrypt_128_4_100,encryption time,90,107989704,440
encrypt_128_4_100,encryption time,90,108409987,445
encrypt_128_4_100,encryption time,90,109397732,450
encrypt_128_4_100,encryption time,90,110406322,455
encrypt_128_4_100,encryption time,90,111484122,460
encrypt_128_4_100,encryption time,90,112201769,465
encrypt_128_4_100,encryption time,90,114149064,470
encrypt_128_4_100,encryption time,90,114914450,475
encrypt_128_4_100,encryption time,90,116291604,480
encrypt_128_4_100,encryption time,90,117617610,485
encrypt_128_4_100,encryption time,90,117814457,490
encrypt_128_4_100,encryption time,90,119818098,495
encrypt_128_4_100,encryption time,90,120524568,500
