group,function,value,sample_time_nanos,iteration_count
graph_4_aes_128_ctr_naive,,10,1132653,98
graph_4_aes_128_ctr_naive,,10,2403674,196
graph_4_aes_128_ctr_naive,,10,3299437,294
graph_4_aes_128_ctr_naive,,10,4999603,392
graph_4_aes_128_ctr_naive,,10,5127539,490
graph_4_aes_128_ctr_naive,,10,5429502,588
graph_4_aes_128_ctr_naive,,10,7394811,686
graph_4_aes_128_ctr_naive,,10,9841866,784
graph_4_aes_128_ctr_naive,,10,10523613,882
graph_4_aes_128_ctr_naive,,10,11823261,980
graph_4_aes_128_ctr_naive,,10,13916182,1078
graph_4_aes_128_ctr_naive,,10,14813302,1176
graph_4_aes_128_ctr_naive,,10,15108163,1274
graph_4_aes_128_ctr_naive,,10,13088785,1372
graph_4_aes_128_ctr_naive,,10,13639455,1470
graph_4_aes_128_ctr_naive,,10,15824392,1568
graph_4_aes_128_ctr_naive,,10,15724557,1666
graph_4_aes_128_ctr_naive,,10,17045892,1764
graph_4_aes_128_ctr_naive,,10,17451399,1862
graph_4_aes_128_ctr_naive,,10,18020398,1960
graph_4_aes_128_ctr_naive,,10,19315110,2058
graph_4_aes_128_ctr_naive,,10,21787758,2156
graph_4_aes_128_ctr_naive,,10,22918579,2254
graph_4_aes_128_ctr_naive,,10,22426067,2352
graph_4_aes_128_ctr_naive,,10,23681660,2450
graph_4_aes_128_ctr_naive,,10,25068613,2548
graph_4_aes_128_ctr_naive,,10,29423127,2646
graph_4_aes_128_ctr_naive,,10,31317508,2744
graph_4_aes_128_ctr_naive,,10,27927739,2842
graph_4_aes_128_ctr_naive,,10,28038816,2940
graph_4_aes_128_ctr_naive,,10,28127344,3038
graph_4_aes_128_ctr_naive,,10,32229619,3136
graph_4_aes_128_ctr_naive,,10,34954111,3234
graph_4_aes_128_ctr_naive,,10,31746868,3332
graph_4_aes_128_ctr_naive,,10,35378077,3430
graph_4_aes_128_ctr_naive,,10,35309765,3528
graph_4_aes_128_ctr_naive,,10,33138888,3626
graph_4_aes_128_ctr_naive,,10,33920213,3724
graph_4_aes_128_ctr_naive,,10,35834624,3822
graph_4_aes_128_ctr_naive,,10,35087418,3920
graph_4_aes_128_ctr_naive,,10,35566943,4018
graph_4_aes_128_ctr_naive,,10,37489059,4116
graph_4_aes_128_ctr_naive,,10,38048769,4214
graph_4_aes_128_ctr_naive,,10,38695897,4312
graph_4_aes_128_ctr_naive,,10,40556917,4410
graph_4_aes_128_ctr_naive,,10,40278551,4508
graph_4_aes_128_ctr_naive,,10,41810276,4606
graph_4_aes_128_ctr_naive,,10,42211326,4704
graph_4_aes_128_ctr_naive,,10,43304627,4802
graph_4_aes_128_ctr_naive,,10,43352741,4900
graph_4_aes_128_ctr_naive,,10,45776828,4998
graph_4_aes_128_ctr_naive,,10,45609267,5096
graph_4_aes_128_ctr_naive,,10,46715761,5194
graph_4_aes_128_ctr_naive,,10,48730349,5292
graph_4_aes_128_ctr_naive,,10,53260185,5390
graph_4_aes_128_ctr_naive,,10,61396584,5488
graph_4_aes_128_ctr_naive,,10,50549869,5586
graph_4_aes_128_ctr_naive,,10,50697280,5684
graph_4_aes_128_ctr_naive,,10,52081257,5782
graph_4_aes_128_ctr_naive,,10,55204944,5880
graph_4_aes_128_ctr_naive,,10,53580417,5978
graph_4_aes_128_ctr_naive,,10,56248032,6076
graph_4_aes_128_ctr_naive,,10,55349725,6174
graph_4_aes_128_ctr_naive,,10,55381103,6272
graph_4_aes_128_ctr_naive,,10,60111523,6370
graph_4_aes_128_ctr_naive,,10,58935430,6468
graph_4_aes_128_ctr_naive,,10,61679845,6566
graph_4_aes_128_ctr_naive,,10,60302579,6664
graph_4_aes_128_ctr_naive,,10,61550627,6762
graph_4_aes_128_ctr_naive,,10,61487564,6860
graph_4_aes_128_ctr_naive,,10,62995377,6958
graph_4_aes_128_ctr_naive,,10,61660262,7056
graph_4_aes_128_ctr_naive,,10,64637005,7154
graph_4_aes_128_ctr_naive,,10,66324855,7252
graph_4_aes_128_ctr_naive,,10,64833852,7350
graph_4_aes_128_ctr_naive,,10,69686097,7448
graph_4_aes_128_ctr_naive,,10,67048496,7546
graph_4_aes_128_ctr_naive,,10,70482564,7644
graph_4_aes_128_ctr_naive,,10,69129577,7742
graph_4_aes_128_ctr_naive,,10,69821467,7840
graph_4_aes_128_ctr_naive,,10,72436823,7938
graph_4_aes_128_ctr_naive,,10,73210738,8036
graph_4_aes_128_ctr_naive,,10,74720292,8134
graph_4_aes_128_ctr_naive,,10,73486088,8232
graph_4_aes_128_ctr_naive,,10,75320644,8330
graph_4_aes_128_ctr_naive,,10,76197245,8428
graph_4_aes_128_ctr_naive,,10,75781450,8526
graph_4_aes_128_ctr_naive,,10,78945242,8624
graph_4_aes_128_ctr_naive,,10,78778203,8722
graph_4_aes_128_ctr_naive,,10,79789269,8820
graph_4_aes_128_ctr_naive,,10,103215757,8918
graph_4_aes_128_ctr_naive,,10,117364850,9016
graph_4_aes_128_ctr_naive,,10,119905133,9114
graph_4_aes_128_ctr_naive,,10,85758012,9212
graph_4_aes_128_ctr_naive,,10,89922158,9310
graph_4_aes_128_ctr_naive,,10,87697036,9408
graph_4_aes_128_ctr_naive,,10,87422189,9506
graph_4_aes_128_ctr_naive,,10,86486786,9604
graph_4_aes_128_ctr_naive,,10,88677072,9702
graph_4_aes_128_ctr_naive,,10,89184029,9800
