group,function,value,sample_time_nanos,iteration_count
graph_8_aes_128_ctr_compare,build graph time (naive),10,11284489,1
graph_8_aes_128_ctr_compare,build graph time (naive),10,6628576,2
graph_8_aes_128_ctr_compare,build graph time (naive),10,39320525,3
graph_8_aes_128_ctr_compare,build graph time (naive),10,35925091,4
graph_8_aes_128_ctr_compare,build graph time (naive),10,63014147,5
graph_8_aes_128_ctr_compare,build graph time (naive),10,115154028,6
graph_8_aes_128_ctr_compare,build graph time (naive),10,67178236,7
graph_8_aes_128_ctr_compare,build graph time (naive),10,194294245,8
graph_8_aes_128_ctr_compare,build graph time (naive),10,126219919,9
graph_8_aes_128_ctr_compare,build graph time (naive),10,116462827,10
graph_8_aes_128_ctr_compare,build graph time (naive),10,184465277,11
graph_8_aes_128_ctr_compare,build graph time (naive),10,118236443,12
graph_8_aes_128_ctr_compare,build graph time (naive),10,228756393,13
graph_8_aes_128_ctr_compare,build graph time (naive),10,140656120,14
graph_8_aes_128_ctr_compare,build graph time (naive),10,197014617,15
graph_8_aes_128_ctr_compare,build graph time (naive),10,234217798,16
graph_8_aes_128_ctr_compare,build graph time (naive),10,342684740,17
graph_8_aes_128_ctr_compare,build graph time (naive),10,244634596,18
graph_8_aes_128_ctr_compare,build graph time (naive),10,248664160,19
graph_8_aes_128_ctr_compare,build graph time (naive),10,361121576,20
graph_8_aes_128_ctr_compare,build graph time (naive),10,171230961,21
graph_8_aes_128_ctr_compare,build graph time (naive),10,381705048,22
graph_8_aes_128_ctr_compare,build graph time (naive),10,369252497,23
graph_8_aes_128_ctr_compare,build graph time (naive),10,310084076,24
graph_8_aes_128_ctr_compare,build graph time (naive),10,330422144,25
graph_8_aes_128_ctr_compare,build graph time (naive),10,405415950,26
graph_8_aes_128_ctr_compare,build graph time (naive),10,298687324,27
graph_8_aes_128_ctr_compare,build graph time (naive),10,341889483,28
graph_8_aes_128_ctr_compare,build graph time (naive),10,422734726,29
graph_8_aes_128_ctr_compare,build graph time (naive),10,366874874,30
graph_8_aes_128_ctr_compare,build graph time (naive),10,403806106,31
graph_8_aes_128_ctr_compare,build graph time (naive),10,476475611,32
graph_8_aes_128_ctr_compare,build graph time (naive),10,424396601,33
graph_8_aes_128_ctr_compare,build graph time (naive),10,432131039,34
graph_8_aes_128_ctr_compare,build graph time (naive),10,457440702,35
graph_8_aes_128_ctr_compare,build graph time (naive),10,629105552,36
graph_8_aes_128_ctr_compare,build graph time (naive),10,630546321,37
graph_8_aes_128_ctr_compare,build graph time (naive),10,596439201,38
graph_8_aes_128_ctr_compare,build graph time (naive),10,784854060,39
graph_8_aes_128_ctr_compare,build graph time (naive),10,654772009,40
graph_8_aes_128_ctr_compare,build graph time (naive),10,790458182,41
graph_8_aes_128_ctr_compare,build graph time (naive),10,671522175,42
graph_8_aes_128_ctr_compare,build graph time (naive),10,664098263,43
graph_8_aes_128_ctr_compare,build graph time (naive),10,686456034,44
graph_8_aes_128_ctr_compare,build graph time (naive),10,747661342,45
graph_8_aes_128_ctr_compare,build graph time (naive),10,736741103,46
graph_8_aes_128_ctr_compare,build graph time (naive),10,843004856,47
graph_8_aes_128_ctr_compare,build graph time (naive),10,771444917,48
graph_8_aes_128_ctr_compare,build graph time (naive),10,881285729,49
graph_8_aes_128_ctr_compare,build graph time (naive),10,773315231,50
graph_8_aes_128_ctr_compare,build graph time (naive),10,788072271,51
graph_8_aes_128_ctr_compare,build graph time (naive),10,676089076,52
graph_8_aes_128_ctr_compare,build graph time (naive),10,941651083,53
graph_8_aes_128_ctr_compare,build graph time (naive),10,963708420,54
graph_8_aes_128_ctr_compare,build graph time (naive),10,878928564,55
graph_8_aes_128_ctr_compare,build graph time (naive),10,1042689869,56
graph_8_aes_128_ctr_compare,build graph time (naive),10,960115638,57
graph_8_aes_128_ctr_compare,build graph time (naive),10,962891525,58
graph_8_aes_128_ctr_compare,build graph time (naive),10,796283469,59
graph_8_aes_128_ctr_compare,build graph time (naive),10,893187195,60
graph_8_aes_128_ctr_compare,build graph time (naive),10,1180385314,61
graph_8_aes_128_ctr_compare,build graph time (naive),10,1005071744,62
graph_8_aes_128_ctr_compare,build graph time (naive),10,936218191,63
graph_8_aes_128_ctr_compare,build graph time (naive),10,1149994599,64
graph_8_aes_128_ctr_compare,build graph time (naive),10,1021617960,65
graph_8_aes_128_ctr_compare,build graph time (naive),10,1035582815,66
graph_8_aes_128_ctr_compare,build graph time (naive),10,1137840688,67
graph_8_aes_128_ctr_compare,build graph time (naive),10,1200558854,68
graph_8_aes_128_ctr_compare,build graph time (naive),10,1187818214,69
graph_8_aes_128_ctr_compare,build graph time (naive),10,1044851208,70
graph_8_aes_128_ctr_compare,build graph time (naive),10,1211590030,71
graph_8_aes_128_ctr_compare,build graph time (naive),10,1249913074,72
