group,function,value,sample_time_nanos,iteration_count
graph_100_4_aes_128_ctr_tree,,,1074990,16
graph_100_4_aes_128_ctr_tree,,,1647543,32
graph_100_4_aes_128_ctr_tree,,,2879680,48
graph_100_4_aes_128_ctr_tree,,,4289576,64
graph_100_4_aes_128_ctr_tree,,,4705052,80
graph_100_4_aes_128_ctr_tree,,,7310988,96
graph_100_4_aes_128_ctr_tree,,,8405670,112
graph_100_4_aes_128_ctr_tree,,,8542731,128
graph_100_4_aes_128_ctr_tree,,,8262721,144
graph_100_4_aes_128_ctr_tree,,,12206965,160
graph_100_4_aes_128_ctr_tree,,,11763053,176
graph_100_4_aes_128_ctr_tree,,,11627186,192
graph_100_4_aes_128_ctr_tree,,,14909832,208
graph_100_4_aes_128_ctr_tree,,,17491146,224
graph_100_4_aes_128_ctr_tree,,,15500802,240
graph_100_4_aes_128_ctr_tree,,,18297759,256
graph_100_4_aes_128_ctr_tree,,,16975198,272
graph_100_4_aes_128_ctr_tree,,,19221315,288
graph_100_4_aes_128_ctr_tree,,,20536336,304
graph_100_4_aes_128_ctr_tree,,,17625160,320
graph_100_4_aes_128_ctr_tree,,,18706440,336
graph_100_4_aes_128_ctr_tree,,,19232675,352
graph_100_4_aes_128_ctr_tree,,,20326831,368
graph_100_4_aes_128_ctr_tree,,,20559330,384
graph_100_4_aes_128_ctr_tree,,,23315190,400
graph_100_4_aes_128_ctr_tree,,,24654765,416
graph_100_4_aes_128_ctr_tree,,,27854344,432
graph_100_4_aes_128_ctr_tree,,,30619852,448
graph_100_4_aes_128_ctr_tree,,,27060022,464
graph_100_4_aes_128_ctr_tree,,,27899037,480
graph_100_4_aes_128_ctr_tree,,,29706304,496
graph_100_4_aes_128_ctr_tree,,,34490955,512
graph_100_4_aes_128_ctr_tree,,,46461139,528
graph_100_4_aes_128_ctr_tree,,,40947753,544
graph_100_4_aes_128_ctr_tree,,,34723584,560
graph_100_4_aes_128_ctr_tree,,,33309981,576
graph_100_4_aes_128_ctr_tree,,,40017118,592
graph_100_4_aes_128_ctr_tree,,,45584076,608
graph_100_4_aes_128_ctr_tree,,,34179190,624
graph_100_4_aes_128_ctr_tree,,,43010844,640
graph_100_4_aes_128_ctr_tree,,,41375871,656
graph_100_4_aes_128_ctr_tree,,,40523141,672
graph_100_4_aes_128_ctr_tree,,,47921888,688
graph_100_4_aes_128_ctr_tree,,,41416835,704
graph_100_4_aes_128_ctr_tree,,,42246936,720
graph_100_4_aes_128_ctr_tree,,,51578027,736
graph_100_4_aes_128_ctr_tree,,,49219646,752
graph_100_4_aes_128_ctr_tree,,,63917638,768
graph_100_4_aes_128_ctr_tree,,,63851901,784
graph_100_4_aes_128_ctr_tree,,,62659272,800
graph_100_4_aes_128_ctr_tree,,,64189202,816
graph_100_4_aes_128_ctr_tree,,,60420277,832
graph_100_4_aes_128_ctr_tree,,,66608714,848
graph_100_4_aes_128_ctr_tree,,,67888078,864
graph_100_4_aes_128_ctr_tree,,,69831710,880
graph_100_4_aes_128_ctr_tree,,,71162344,896
graph_100_4_aes_128_ctr_tree,,,102850559,912
graph_100_4_aes_128_ctr_tree,,,78680517,928
graph_100_4_aes_128_ctr_tree,,,75243285,944
graph_100_4_aes_128_ctr_tree,,,83745772,960
graph_100_4_aes_128_ctr_tree,,,79136555,976
graph_100_4_aes_128_ctr_tree,,,82516795,992
graph_100_4_aes_128_ctr_tree,,,86858546,1008
graph_100_4_aes_128_ctr_tree,,,85735471,1024
graph_100_4_aes_128_ctr_tree,,,60493074,1040
graph_100_4_aes_128_ctr_tree,,,70668764,1056
graph_100_4_aes_128_ctr_tree,,,88935705,1072
graph_100_4_aes_128_ctr_tree,,,92858334,1088
graph_100_4_aes_128_ctr_tree,,,79245495,1104
graph_100_4_aes_128_ctr_tree,,,92358370,1120
graph_100_4_aes_128_ctr_tree,,,90433365,1136
graph_100_4_aes_128_ctr_tree,,,86793145,1152
graph_100_4_aes_128_ctr_tree,,,86367180,1168
graph_100_4_aes_128_ctr_tree,,,86022335,1184
graph_100_4_aes_128_ctr_tree,,,87285316,1200
graph_100_4_aes_128_ctr_tree,,,90119758,1216
graph_100_4_aes_128_ctr_tree,,,99950987,1232
graph_100_4_aes_128_ctr_tree,,,133038868,1248
graph_100_4_aes_128_ctr_tree,,,111756818,1264
graph_100_4_aes_128_ctr_tree,,,101124900,1280
graph_100_4_aes_128_ctr_tree,,,94028589,1296
graph_100_4_aes_128_ctr_tree,,,78769641,1312
graph_100_4_aes_128_ctr_tree,,,81910826,1328
graph_100_4_aes_128_ctr_tree,,,97480266,1344
graph_100_4_aes_128_ctr_tree,,,100318859,1360
graph_100_4_aes_128_ctr_tree,,,105433021,1376
graph_100_4_aes_128_ctr_tree,,,90269224,1392
graph_100_4_aes_128_ctr_tree,,,91832961,1408
graph_100_4_aes_128_ctr_tree,,,92509715,1424
graph_100_4_aes_128_ctr_tree,,,98880127,1440
graph_100_4_aes_128_ctr_tree,,,120423611,1456
graph_100_4_aes_128_ctr_tree,,,98212703,1472
graph_100_4_aes_128_ctr_tree,,,113007243,1488
graph_100_4_aes_128_ctr_tree,,,126569205,1504
graph_100_4_aes_128_ctr_tree,,,97982392,1520
graph_100_4_aes_128_ctr_tree,,,104901388,1536
graph_100_4_aes_128_ctr_tree,,,112678254,1552
graph_100_4_aes_128_ctr_tree,,,98392264,1568
graph_100_4_aes_128_ctr_tree,,,125118238,1584
graph_100_4_aes_128_ctr_tree,,,128387360,1600
