group,function,value,sample_time_nanos,iteration_count
graph_100_4_aes_128_ctr_naive,,,949205,16
graph_100_4_aes_128_ctr_naive,,,1958316,32
graph_100_4_aes_128_ctr_naive,,,2709839,48
graph_100_4_aes_128_ctr_naive,,,3535917,64
graph_100_4_aes_128_ctr_naive,,,4273559,80
graph_100_4_aes_128_ctr_naive,,,5355888,96
graph_100_4_aes_128_ctr_naive,,,6232238,112
graph_100_4_aes_128_ctr_naive,,,8002316,128
graph_100_4_aes_128_ctr_naive,,,9401611,144
graph_100_4_aes_128_ctr_naive,,,8838108,160
graph_100_4_aes_128_ctr_naive,,,10028840,176
graph_100_4_aes_128_ctr_naive,,,10329055,192
graph_100_4_aes_128_ctr_naive,,,10914703,208
graph_100_4_aes_128_ctr_naive,,,12121377,224
graph_100_4_aes_128_ctr_naive,,,12973286,240
graph_100_4_aes_128_ctr_naive,,,14292275,256
graph_100_4_aes_128_ctr_naive,,,15400419,272
graph_100_4_aes_128_ctr_naive,,,15445818,288
graph_100_4_aes_128_ctr_naive,,,16992272,304
graph_100_4_aes_128_ctr_naive,,,20886396,320
graph_100_4_aes_128_ctr_naive,,,18752868,336
graph_100_4_aes_128_ctr_naive,,,19237683,352
graph_100_4_aes_128_ctr_naive,,,20642671,368
graph_100_4_aes_128_ctr_naive,,,21187278,384
graph_100_4_aes_128_ctr_naive,,,21928565,400
graph_100_4_aes_128_ctr_naive,,,23684022,416
graph_100_4_aes_128_ctr_naive,,,26484551,432
graph_100_4_aes_128_ctr_naive,,,25792348,448
graph_100_4_aes_128_ctr_naive,,,27803161,464
graph_100_4_aes_128_ctr_naive,,,26323399,480
graph_100_4_aes_128_ctr_naive,,,28879943,496
graph_100_4_aes_128_ctr_naive,,,29098427,512
graph_100_4_aes_128_ctr_naive,,,34978927,528
graph_100_4_aes_128_ctr_naive,,,30545295,544
graph_100_4_aes_128_ctr_naive,,,33100768,560
graph_100_4_aes_128_ctr_naive,,,43820786,576
graph_100_4_aes_128_ctr_naive,,,36656965,592
graph_100_4_aes_128_ctr_naive,,,37191739,608
graph_100_4_aes_128_ctr_naive,,,33864432,624
graph_100_4_aes_128_ctr_naive,,,36056386,640
graph_100_4_aes_128_ctr_naive,,,37116696,656
graph_100_4_aes_128_ctr_naive,,,36773378,672
graph_100_4_aes_128_ctr_naive,,,51252916,688
graph_100_4_aes_128_ctr_naive,,,59271045,704
graph_100_4_aes_128_ctr_naive,,,47612538,720
graph_100_4_aes_128_ctr_naive,,,40803807,736
graph_100_4_aes_128_ctr_naive,,,42840886,752
graph_100_4_aes_128_ctr_naive,,,42156557,768
graph_100_4_aes_128_ctr_naive,,,45744841,784
graph_100_4_aes_128_ctr_naive,,,64241030,800
graph_100_4_aes_128_ctr_naive,,,68696389,816
graph_100_4_aes_128_ctr_naive,,,46564566,832
graph_100_4_aes_128_ctr_naive,,,48501844,848
graph_100_4_aes_128_ctr_naive,,,69654683,864
graph_100_4_aes_128_ctr_naive,,,64665177,880
graph_100_4_aes_128_ctr_naive,,,50520140,896
graph_100_4_aes_128_ctr_naive,,,59523711,912
graph_100_4_aes_128_ctr_naive,,,79123096,928
graph_100_4_aes_128_ctr_naive,,,81749663,944
graph_100_4_aes_128_ctr_naive,,,79090797,960
graph_100_4_aes_128_ctr_naive,,,80796863,976
graph_100_4_aes_128_ctr_naive,,,83065865,992
graph_100_4_aes_128_ctr_naive,,,86321928,1008
graph_100_4_aes_128_ctr_naive,,,85227601,1024
graph_100_4_aes_128_ctr_naive,,,91187475,1040
graph_100_4_aes_128_ctr_naive,,,88847004,1056
graph_100_4_aes_128_ctr_naive,,,80568967,1072
graph_100_4_aes_128_ctr_naive,,,65009661,1088
graph_100_4_aes_128_ctr_naive,,,70722261,1104
graph_100_4_aes_128_ctr_naive,,,84820384,1120
graph_100_4_aes_128_ctr_naive,,,66946311,1136
graph_100_4_aes_128_ctr_naive,,,79084379,1152
graph_100_4_aes_128_ctr_naive,,,83898548,1168
graph_100_4_aes_128_ctr_naive,,,70608950,1184
graph_100_4_aes_128_ctr_naive,,,69485089,1200
graph_100_4_aes_128_ctr_naive,,,72817838,1216
graph_100_4_aes_128_ctr_naive,,,73990957,1232
graph_100_4_aes_128_ctr_naive,,,73328530,1248
graph_100_4_aes_128_ctr_naive,,,72478968,1264
graph_100_4_aes_128_ctr_naive,,,73837563,1280
graph_100_4_aes_128_ctr_naive,,,74821345,1296
graph_100_4_aes_128_ctr_naive,,,76855809,1312
graph_100_4_aes_128_ctr_naive,,,80989395,1328
graph_100_4_aes_128_ctr_naive,,,80774873,1344
graph_100_4_aes_128_ctr_naive,,,131306861,1360
graph_100_4_aes_128_ctr_naive,,,79142325,1376
graph_100_4_aes_128_ctr_naive,,,76488226,1392
graph_100_4_aes_128_ctr_naive,,,79427234,1408
graph_100_4_aes_128_ctr_naive,,,79233795,1424
graph_100_4_aes_128_ctr_naive,,,80279858,1440
graph_100_4_aes_128_ctr_naive,,,81438467,1456
graph_100_4_aes_128_ctr_naive,,,82558291,1472
graph_100_4_aes_128_ctr_naive,,,81690063,1488
graph_100_4_aes_128_ctr_naive,,,83460693,1504
graph_100_4_aes_128_ctr_naive,,,87388177,1520
graph_100_4_aes_128_ctr_naive,,,83700344,1536
graph_100_4_aes_128_ctr_naive,,,86762222,1552
graph_100_4_aes_128_ctr_naive,,,89001716,1568
graph_100_4_aes_128_ctr_naive,,,87300783,1584
graph_100_4_aes_128_ctr_naive,,,89624144,1600
